model	target	n_sources	pvalue	weights	z_w_summary	nsnp_median	w_NorthMacedonia_IA	se_NorthMacedonia_IA	w_Bulgaria_IA	se_Bulgaria_IA	w_Albania_BA_IA	se_Albania_BA_IA	w_Aegean_BA_IA	se_Aegean_BA_IA	w_Croatia_IA	se_Croatia_IA	w_CroatiaSerbia_RomanLocal	se_CroatiaSerbia_RomanLocal	w_CroatiaSerbia_RomanAnatolian	se_CroatiaSerbia_RomanAnatolian	w_CEE_EarlyMedieval	se_CEE_EarlyMedieval
1src:Hungary_IA_LaTene-oWest	Cypriot	1	6.922279451431099e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Cypriot	1	0.0428404921157203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Cypriot	1	3.2561569341087784e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Cypriot	1	0.71109706882138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Cypriot	1	0.10513560244115681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Cypriot	1	0.049316106790023226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Cypriot	1	0.17480607526594238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Cypriot	1	0.588774715170513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Cypriot	1	0.47976391153536974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Cypriot	1	0.009762171573202034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Cypriot	1	0.6335326394840741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
